row_id,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,services_count,services_count_minmax,services_count_z
2566,0,1,0.0,1,0,57.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
2567,1,0,0.0,1,1,49.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
2568,0,0,1.0,1,0,10.0,1,False,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
2569,1,0,1.0,0,1,71.0,0,False,True,False,True,False,False,False,True,0,0.0,-1.020871814608924
2570,0,0,0.0,0,0,68.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2571,0,0,0.0,0,0,9.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
2572,1,0,1.0,1,0,5.0,1,True,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
2573,1,0,0.0,0,0,51.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
2574,1,0,0.0,1,1,38.0,0,False,True,False,True,False,False,False,True,0,0.0,-1.020871814608924
2575,1,1,1.0,0,1,13.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
2576,1,0,1.0,0,0,53.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2577,0,1,1.0,0,1,44.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
2578,1,0,1.0,1,0,25.0,1,False,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
2579,0,1,1.0,1,1,52.0,0,False,True,True,False,False,True,False,False,0,0.0,-1.020871814608924
2580,1,0,1.0,0,0,52.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
2581,1,0,0.0,1,0,20.0,0,False,True,False,False,False,False,True,False,0,0.0,-1.020871814608924
2582,1,0,1.0,0,1,2.0,1,False,True,False,False,False,False,True,False,1,1.0,0.9795549114881584
2583,1,0,0.0,0,1,9.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
2584,0,1,1.0,0,0,54.0,1,False,True,True,False,True,False,True,False,1,1.0,0.9795549114881584
2585,0,0,0.0,1,0,58.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
2586,1,1,0.0,1,1,48.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
2587,0,1,0.0,1,0,5.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
2588,1,1,0.0,0,1,70.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
2589,0,1,1.0,1,1,64.0,0,False,True,False,False,False,True,False,False,0,0.0,-1.020871814608924
2590,0,0,1.0,0,1,66.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
2591,1,1,0.0,0,1,71.0,0,False,True,True,False,False,False,True,False,0,0.0,-1.020871814608924
2592,1,0,0.0,0,1,38.0,0,False,True,False,True,True,False,False,False,0,0.0,-1.020871814608924
2593,1,0,0.0,0,0,67.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
2594,1,0,1.0,0,0,40.0,1,False,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
2595,0,1,1.0,1,0,41.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
2596,0,0,0.0,0,0,42.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2597,1,0,1.0,1,1,43.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
2598,1,0,0.0,1,0,30.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2599,0,1,1.0,1,1,47.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
2600,0,1,1.0,1,1,55.0,0,False,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
2601,1,0,0.0,1,0,32.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
2602,1,1,1.0,1,1,4.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
2603,0,0,0.0,0,0,72.0,0,True,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
2604,1,0,1.0,0,1,20.0,1,False,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
2605,0,0,0.0,1,1,71.0,0,True,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
2606,0,0,0.0,1,1,65.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
2607,1,0,0.0,0,1,26.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
2608,1,1,0.0,0,1,23.0,0,False,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
2609,1,1,0.0,1,1,44.0,1,True,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
2610,0,1,0.0,0,0,5.0,0,True,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
2611,1,0,1.0,1,0,35.0,0,False,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
2612,1,0,0.0,1,0,14.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2613,0,1,1.0,1,1,25.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
2614,1,0,0.0,0,1,71.0,0,False,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
2615,0,1,0.0,0,1,20.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
2616,1,0,0.0,0,0,56.0,1,False,True,False,False,True,False,False,False,1,1.0,0.9795549114881584
2617,0,0,1.0,0,1,2.0,1,False,False,True,False,False,False,False,False,1,1.0,0.9795549114881584
2618,0,1,1.0,1,1,26.0,1,True,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
2619,0,0,0.0,1,0,13.0,1,False,True,False,True,False,True,False,False,1,1.0,0.9795549114881584
2620,0,1,1.0,0,1,58.0,1,False,True,False,True,False,False,True,False,1,1.0,0.9795549114881584
2621,0,0,1.0,0,1,27.0,1,True,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
2622,0,0,0.0,0,1,38.0,1,False,True,True,False,True,False,True,False,1,1.0,0.9795549114881584
2623,1,1,0.0,0,1,14.0,1,False,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
2624,1,1,0.0,0,0,12.0,0,False,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
2625,0,1,0.0,1,0,63.0,0,True,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
2626,1,1,0.0,1,1,45.0,0,False,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
2627,0,1,1.0,1,0,23.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2628,1,0,1.0,1,0,68.0,0,False,True,False,False,False,False,True,False,0,0.0,-1.020871814608924
2629,1,1,1.0,1,0,17.0,0,True,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
2630,1,1,1.0,1,0,6.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
2631,0,0,1.0,1,0,34.0,1,False,True,True,False,True,False,True,False,1,1.0,0.9795549114881584
2632,1,0,1.0,0,0,29.0,0,False,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
2633,0,1,1.0,1,0,41.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
2634,1,0,1.0,0,0,45.0,1,True,False,True,False,False,False,False,False,1,1.0,0.9795549114881584
2635,1,0,0.0,0,0,17.0,0,False,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
2636,0,1,1.0,0,1,43.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
2637,1,0,0.0,0,0,66.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
2638,0,0,0.0,0,0,1.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
2639,1,0,1.0,1,1,6.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2640,0,1,1.0,1,0,16.0,1,False,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
2641,0,1,1.0,0,1,2.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
2642,0,0,1.0,1,1,28.0,0,False,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
2643,1,0,1.0,0,0,35.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
2644,1,1,0.0,1,0,62.0,0,False,True,False,False,False,True,True,False,0,0.0,-1.020871814608924
2645,1,0,0.0,0,0,41.0,0,False,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
2646,1,1,1.0,1,1,12.0,1,False,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
2647,1,1,1.0,1,0,46.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
2648,1,1,0.0,1,0,66.0,0,False,True,False,True,True,False,True,False,0,0.0,-1.020871814608924
2649,1,1,1.0,0,1,19.0,0,False,True,True,False,True,False,False,False,0,0.0,-1.020871814608924
2650,1,0,1.0,0,0,28.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
2651,1,1,1.0,0,0,51.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
2652,0,1,1.0,1,0,68.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
2653,0,0,1.0,0,1,8.0,1,False,False,False,True,False,False,True,False,1,1.0,0.9795549114881584
2654,0,0,1.0,0,1,71.0,0,False,True,False,True,False,False,True,False,0,0.0,-1.020871814608924
2655,1,1,1.0,1,0,56.0,1,False,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
2656,1,0,0.0,1,0,50.0,1,True,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
2657,0,0,1.0,0,0,39.0,1,True,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
2658,0,1,1.0,1,1,35.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
2659,0,1,0.0,1,1,69.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
2660,0,1,1.0,0,0,69.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2661,1,0,0.0,1,0,42.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
2662,0,1,1.0,1,1,53.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
2663,0,1,1.0,0,1,57.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
2664,1,1,0.0,1,0,67.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
2665,1,1,0.0,1,0,16.0,0,False,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
2666,1,1,0.0,0,1,20.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
2667,1,0,0.0,1,1,56.0,0,False,True,False,True,True,False,False,False,0,0.0,-1.020871814608924
2668,0,1,1.0,1,0,21.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
2669,1,0,0.0,0,1,41.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
2670,1,0,1.0,1,1,30.0,0,False,True,True,False,True,False,True,False,0,0.0,-1.020871814608924
2671,0,1,1.0,1,1,56.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
2672,1,0,0.0,1,0,24.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2673,0,0,0.0,1,0,31.0,1,True,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
2674,1,1,0.0,1,0,53.0,0,True,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
2675,0,0,1.0,1,1,12.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
2676,0,0,0.0,0,1,29.0,1,False,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
2677,1,1,0.0,0,0,19.0,0,False,True,False,False,False,True,False,True,0,0.0,-1.020871814608924
2678,1,0,0.0,1,0,3.0,1,True,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
2679,1,0,0.0,1,1,53.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
2680,0,1,1.0,0,0,54.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
2681,1,1,1.0,0,0,16.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2682,0,1,0.0,0,0,56.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
2683,1,0,1.0,1,0,53.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2684,1,0,0.0,0,1,23.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
2685,1,1,1.0,1,0,11.0,0,False,True,False,True,True,False,False,False,0,0.0,-1.020871814608924
2686,0,1,0.0,0,0,21.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
2687,0,0,0.0,1,0,65.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
2688,0,0,1.0,1,1,1.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
2689,1,0,0.0,0,1,8.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
2690,0,0,0.0,1,0,25.0,0,False,True,False,False,False,True,False,True,0,0.0,-1.020871814608924
2691,0,1,0.0,0,0,26.0,1,False,True,True,False,False,False,True,False,1,1.0,0.9795549114881584
2692,1,0,1.0,1,1,29.0,0,False,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
2693,1,1,0.0,0,0,63.0,0,False,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
2694,0,1,1.0,1,0,45.0,0,True,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
2695,1,0,1.0,1,0,72.0,1,True,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
2696,0,1,1.0,0,0,36.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
2697,0,1,1.0,1,1,45.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2698,0,1,0.0,0,1,24.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
2699,1,0,1.0,0,0,19.0,0,False,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
2700,1,0,1.0,1,1,65.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
2701,0,0,1.0,0,0,67.0,1,True,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
2702,0,1,0.0,1,0,31.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2703,0,0,0.0,1,1,66.0,0,True,False,False,True,True,False,False,True,0,0.0,-1.020871814608924
2704,1,1,1.0,1,0,10.0,0,False,True,False,False,False,True,False,True,0,0.0,-1.020871814608924
2705,0,0,0.0,0,0,31.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2706,1,0,0.0,0,0,25.0,1,False,True,False,True,True,False,False,True,1,1.0,0.9795549114881584
2707,1,0,0.0,0,0,45.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2708,0,1,1.0,0,0,52.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
2709,1,0,1.0,0,1,62.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
2710,1,0,1.0,1,1,43.0,0,True,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
2711,0,0,0.0,0,1,21.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
2712,0,1,1.0,0,0,6.0,0,True,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
2713,0,0,1.0,0,1,52.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
2714,1,1,1.0,0,0,9.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
2715,1,0,1.0,0,0,30.0,1,True,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
2716,0,0,1.0,1,1,43.0,0,False,True,False,True,False,False,False,False,0,0.0,-1.020871814608924
2717,1,0,1.0,1,1,32.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
2718,1,1,1.0,1,0,16.0,0,True,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
2719,1,1,1.0,0,1,43.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
2720,1,0,1.0,1,1,10.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2721,1,0,0.0,1,0,72.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
2722,0,0,0.0,0,1,19.0,0,True,False,False,True,True,False,False,True,0,0.0,-1.020871814608924
2723,0,0,1.0,0,1,55.0,0,False,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
2724,0,0,0.0,0,1,53.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2725,0,1,0.0,1,1,48.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2726,0,0,1.0,1,1,25.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
2727,1,1,1.0,1,1,18.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
2728,0,0,0.0,0,0,26.0,0,True,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
2729,1,1,0.0,1,1,6.0,0,False,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
2730,0,1,1.0,0,0,64.0,0,False,True,False,False,False,True,True,False,0,0.0,-1.020871814608924
2731,1,0,0.0,1,1,13.0,1,False,True,True,False,False,False,False,False,1,1.0,0.9795549114881584
2732,1,1,1.0,1,1,17.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
2733,0,0,1.0,1,1,6.0,1,True,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
2734,0,1,0.0,1,0,61.0,1,False,True,False,True,False,True,False,False,1,1.0,0.9795549114881584
2735,0,0,1.0,1,1,64.0,0,False,True,True,False,False,False,False,False,0,0.0,-1.020871814608924
2736,0,0,0.0,0,0,17.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
2737,1,0,1.0,1,0,43.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
2738,0,1,0.0,0,1,36.0,1,False,True,True,False,False,True,False,True,1,1.0,0.9795549114881584
2739,1,1,1.0,1,1,27.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
2740,1,1,1.0,1,0,46.0,1,False,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
2741,0,0,0.0,1,1,14.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
2742,1,1,0.0,1,1,51.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
2743,0,0,0.0,1,0,70.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
2744,1,0,1.0,1,0,48.0,0,False,True,True,False,True,False,False,False,0,0.0,-1.020871814608924
2745,0,1,1.0,1,0,12.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
2746,0,1,0.0,1,0,45.0,1,False,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
2747,1,0,0.0,1,1,27.0,1,True,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
2748,1,1,0.0,0,1,43.0,0,False,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
2749,0,1,1.0,1,1,42.0,0,False,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
2750,0,0,0.0,1,0,3.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
2751,0,1,0.0,0,1,21.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
2752,1,1,1.0,0,0,53.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2753,1,0,1.0,1,1,37.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
2754,1,1,0.0,1,0,38.0,0,True,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
2755,1,0,0.0,0,0,44.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
2756,0,1,0.0,0,0,61.0,0,False,True,True,False,False,False,True,False,0,0.0,-1.020871814608924
2757,1,1,1.0,0,0,67.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
2758,0,0,1.0,1,0,64.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
2759,1,0,1.0,0,1,44.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
2760,0,1,1.0,0,1,60.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2761,0,1,0.0,1,1,2.0,1,False,True,False,False,False,True,False,False,1,1.0,0.9795549114881584
2762,0,1,1.0,0,1,38.0,1,True,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
2763,0,1,0.0,1,1,45.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
2764,0,0,0.0,0,0,32.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
2765,0,0,0.0,0,0,45.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
2766,0,1,1.0,0,1,68.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
2767,0,0,0.0,0,0,38.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2768,0,0,0.0,1,0,53.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
2769,1,1,1.0,1,0,30.0,0,True,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
2770,1,1,0.0,0,1,58.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2771,1,0,1.0,0,1,26.0,0,False,True,False,True,False,False,True,False,0,0.0,-1.020871814608924
2772,1,1,1.0,1,0,15.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
2773,0,0,0.0,0,1,7.0,0,True,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
2774,0,0,1.0,1,0,23.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
2775,1,1,1.0,1,0,17.0,1,False,True,True,False,False,True,False,True,1,1.0,0.9795549114881584
2776,1,0,1.0,1,0,14.0,0,False,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
2777,0,1,0.0,1,0,11.0,0,False,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
2778,0,1,1.0,0,1,10.0,1,False,True,False,False,False,True,False,False,1,1.0,0.9795549114881584
2779,1,0,0.0,0,0,41.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
2780,1,0,0.0,1,1,51.0,1,False,True,False,True,True,False,False,True,1,1.0,0.9795549114881584
2781,1,1,0.0,1,1,16.0,0,False,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
2782,0,1,1.0,1,0,53.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
2783,0,0,0.0,0,0,26.0,1,False,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
2784,1,0,0.0,1,0,44.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
2785,0,1,1.0,0,0,65.0,0,False,True,True,False,False,False,True,False,0,0.0,-1.020871814608924
2786,1,0,1.0,1,0,34.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
2787,0,0,1.0,1,0,36.0,0,True,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
2788,1,1,0.0,0,0,47.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
2789,0,0,0.0,0,0,66.0,1,False,True,False,False,True,False,False,False,1,1.0,0.9795549114881584
2790,1,1,0.0,1,1,14.0,0,True,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
2791,1,1,1.0,1,1,66.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
2792,1,1,0.0,0,1,49.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
2793,0,0,1.0,1,0,16.0,0,True,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
2794,0,0,0.0,1,0,65.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
2795,0,0,0.0,0,0,21.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
2796,1,1,0.0,1,0,4.0,0,True,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2797,0,1,1.0,0,1,58.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
2798,0,1,0.0,0,1,20.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
2799,0,0,1.0,0,0,59.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
2800,0,0,1.0,1,0,45.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
2801,1,0,0.0,1,0,48.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2802,0,0,1.0,1,0,36.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
2803,0,0,1.0,1,1,13.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
2804,1,0,1.0,0,0,13.0,1,True,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
2805,1,1,1.0,1,1,6.0,0,False,True,False,True,False,True,False,False,0,0.0,-1.020871814608924
2806,1,1,1.0,1,1,52.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
2807,1,1,1.0,1,0,16.0,1,False,True,False,False,False,False,True,False,1,1.0,0.9795549114881584
2808,1,1,1.0,1,0,24.0,0,False,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
2809,0,0,0.0,1,0,43.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
2810,0,1,0.0,0,1,59.0,0,False,True,True,False,True,False,True,False,0,0.0,-1.020871814608924
2811,1,0,1.0,1,1,35.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
2812,1,0,1.0,1,1,31.0,1,True,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
2813,0,1,1.0,0,1,11.0,0,False,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
2814,0,0,0.0,1,0,48.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
2815,0,0,1.0,1,1,46.0,1,False,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
2816,1,0,1.0,0,0,52.0,1,False,True,False,False,False,True,False,False,1,1.0,0.9795549114881584
2817,1,0,1.0,0,0,51.0,1,False,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
2818,0,0,1.0,1,0,40.0,1,True,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
2819,0,1,1.0,0,0,63.0,0,False,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
2820,1,1,1.0,1,1,38.0,0,False,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
2821,0,0,1.0,1,0,37.0,0,True,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
2822,0,1,0.0,0,1,60.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
2823,1,1,0.0,0,0,17.0,0,False,True,False,True,False,False,False,True,0,0.0,-1.020871814608924
2824,1,0,0.0,1,0,63.0,1,False,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
2825,0,0,1.0,0,1,63.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
2826,1,0,0.0,0,1,32.0,0,False,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
2827,0,0,0.0,0,0,33.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
2828,1,1,0.0,0,1,43.0,0,True,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
2829,0,0,0.0,0,0,17.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
2830,1,1,0.0,0,1,22.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
2831,0,0,0.0,0,0,42.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
